id,title,major_streaming_providers,is_on_major_streaming
360784,Hidden,[],False
150689,Cinderella,[],False
216015,Fifty Shades of Grey,[],False
281957,The Revenant,[],False
76341,Mad Max: Fury Road,[],False
168259,Furious 7,[],False
273477,Scouts Guide to the Zombie Apocalypse,['Amazon Prime Video'],True
159824,Hotel Transylvania 2,['Hulu'],True
99861,Avengers: Age of Ultron,[],False
286217,The Martian,[],False
76757,Jupiter Ascending,[],False
158852,Tomorrowland,[],False
307081,Southpaw,['Netflix'],True
283445,Sinister 2,[],False
287903,Krampus,[],False
135397,Jurassic World,[],False
87101,Terminator Genisys,['Amazon Prime Video'],True
131634,The Hunger Games: Mockingjay - Part 2,[],False
140607,Star Wars: The Force Awakens,[],False
214756,Ted 2,[],False
263472,Knock Knock,[],False
177677,Mission: Impossible - Rogue Nation,['Amazon Prime Video'],True
303857,Dragon Ball Z: Resurrection 'F',[],False
273481,Sicario,"['Amazon Prime Video', 'Hulu']",True
262500,Insurgent,[],False
257344,Pixels,['Netflix'],True
270303,It Follows,['Amazon Prime Video'],True
294254,Maze Runner: The Scorch Trials,[],False
166424,Fantastic Four,[],False
268920,Hot Pursuit,['Amazon Prime Video'],True
293863,The Age of Adaline,[],False
276907,Legend,['Amazon Prime Video'],True
256591,Focus,['Netflix'],True
312221,Creed,['Amazon Prime Video'],True
280092,Insidious: Chapter 3,[],False
198184,Chappie,['Amazon Prime Video'],True
277217,Descendants,[],False
207703,Kingsman: The Secret Service,[],False
254128,San Andreas,[],False
282984,Irrational Man,[],False
257211,The Intern,[],False
297556,Justice League: Throne of Atlantis,[],False
273248,The Hateful Eight,['Netflix'],True
318256,Hot Girls Wanted,['Netflix'],True
105864,The Good Dinosaur,[],False
228165,The SpongeBob Movie: Sponge Out of Water,[],False
287948,The Transporter Refueled,[],False
274854,The Last Witch Hunter,[],False
228161,Home,[],False
324558,X-Rated: The Greatest Adult Movies of All Time,[],False
357096,I Spit on Your Grave III: Vengeance Is Mine,['Amazon Prime Video'],True
359983,The Lion Guard: Return of the Roar,[],False
347201,Boruto: Naruto the Movie,['Netflix'],True
287424,Maggie,['Amazon Prime Video'],True
277216,Straight Outta Compton,[],False
258509,Alvin and the Chipmunks: The Road Chip,[],False
254470,Pitch Perfect 2,[],False
249070,Hitman: Agent 47,[],False
347969,The Ridiculous 6,['Netflix'],True
325358,Superfast!,['Amazon Prime Video'],True
309809,The Little Prince,[],False
295830,Attack on Titan,[],False
288036,Sleeping with Other People,[],False
257088,Point Break,['Netflix'],True
271718,Trainwreck,[],False
283587,Beasts of No Nation,['Netflix'],True
146301,Paranormal Activity: The Ghost Dimension,['Amazon Prime Video'],True
243688,Poltergeist,['Hulu'],True
298382,The Dressmaker,['Amazon Prime Video'],True
290764,Tracers,[],False
286565,Paper Towns,[],False
102899,Ant-Man,[],False
285783,The Walk,[],False
265208,Wild Card,['Amazon Prime Video'],True
298312,The Visit,[],False
353595,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,[],False
333352,Eye in the Sky,[],False
318846,The Big Short,[],False
340382,Attack on Titan II: End of the World,[],False
167073,Brooklyn,[],False
274167,Daddy's Home,['Amazon Prime Video'],True
297291,The Scorpion King 4: Quest for Power,[],False
306819,The Danish Girl,[],False
307663,Vice,['Amazon Prime Video'],True
355338,Riley's First Date?,[],False
238615,Self/less,[],False
264660,Ex Machina,['Amazon Prime Video'],True
287689,7 Days in Hell,[],False
257445,Goosebumps,['Netflix'],True
308639,Dope,[],False
283235,99 Homes,[],False
301351,We Are Your Friends,[],False
296099,Vacation,[],False
181283,Child 44,['Amazon Prime Video'],True
206647,Spectre,['Amazon Prime Video'],True
365045,Heidi,['Amazon Prime Video'],True
336845,Cleveland Abduction,[],False
311291,45 Years,[],False
347847,The Sand,[],False
309242,Mississippi Grind,[],False
302429,Strange Magic,[],False
338676,Extinction,[],False
356300,How to Plan an Orgy in a Small Town,[],False
241554,Run All Night,[],False
291270,Anomalisa,['Amazon Prime Video'],True
326359,Frozen Fever,[],False
157544,The Vatican Tapes,['Amazon Prime Video'],True
283227,A Little Chaos,[],False
334074,Survivor,['Amazon Prime Video'],True
318781,Colonia,[],False
261023,Black Mass,['Netflix'],True
323272,War Room,[],False
368304,LEGO Marvel Super Heroes: Avengers Reassembled!,[],False
360605,Invisible Sister,[],False
347688,Scooby-Doo! and KISS: Rock and Roll Mystery,[],False
306745,Freeheld,['Amazon Prime Video'],True
308032,The Stanford Prison Experiment,[],False
258480,Carol,['Netflix'],True
314365,Spotlight,[],False
314405,Tale of Tales,[],False
304357,Woman in Gold,['Amazon Prime Video'],True
227973,The Peanuts Movie,[],False
310593,Youth,[],False
348678,A Man Called Ove,['Amazon Prime Video'],True
188222,Entourage,['Netflix'],True
308369,Me and Earl and the Dying Girl,[],False
280996,Mr. Holmes,['Amazon Prime Video'],True
283698,Hungry Hearts,[],False
254320,The Lobster,[],False
256961,Paul Blart: Mall Cop 2,['Netflix'],True
271674,Suite Française,['Amazon Prime Video'],True
222936,Aloha,['Netflix'],True
298582,Full Out,[],False
336882,The Wave,"['Netflix', 'Amazon Prime Video']",True
354857,Regular Show: The Movie,[],False
361043,All Hallows' Eve 2,[],False
211672,Minions,['Netflix'],True
228205,The Longest Ride,[],False
347754,Curve,[],False
359246,Hell House LLC,['Amazon Prime Video'],True
245168,Suffragette,[],False
375846,Bad Sister,[],False
301875,Equals,['Amazon Prime Video'],True
238713,Spy,[],False
294963,Bone Tomahawk,"['Netflix', 'Hulu']",True
308084,Tangerine,"['Netflix', 'Hulu']",True
299245,The Gallows,[],False
339530,Tremors 5: Bloodlines,[],False
201088,Blackhat,['Netflix'],True
300693,Truth,[],False
309425,Do You Believe?,[],False
252838,The Wedding Ringer,[],False
366141,Cro Minion,[],False
362057,Martyrs,['Amazon Prime Video'],True
203801,The Man from U.N.C.L.E.,['Netflix'],True
253412,Everest,[],False
355111,Barbie in Rock 'N Royals,[],False
300803,Dragonheart 3: The Sorcerer's Curse,[],False
321741,Concussion,[],False
266647,Pan,[],False
350499,Pokémon the Movie: Hoopa and the Clash of Ages,[],False
263109,Shaun the Sheep Movie,[],False
323027,Justice League: Gods and Monsters,[],False
290751,Secret in Their Eyes,[],False
205775,In the Heart of the Sea,[],False
264644,Room,['Amazon Prime Video'],True
315846,Our Little Sister,[],False
272878,Max,[],False
293646,The 33,[],False
310133,Cop Car,[],False
94365,The Human Centipede 3 (Final Sequence),[],False
302528,Remember,[],False
355020,Winter on Fire: Ukraine's Fight for Freedom,['Netflix'],True
310121,I'll See You in My Dreams,[],False
364111,The Anthem of the Heart,[],False
328425,The Gift,[],False
359245,Even Lambs Have Teeth,[],False
227719,Project Almanac,[],False
308504,Last Knights,['Amazon Prime Video'],True
296098,Bridge of Spies,[],False
347548,Containment,['Amazon Prime Video'],True
335866,Circle,['Netflix'],True
309245,Mistress America,[],False
241251,The Boy Next Door,['Netflix'],True
332672,Obsession,['Amazon Prime Video'],True
353345,The Exorcism of Molly Hartley,[],False
294016,Trumbo,[],False
356296,Suburra,[],False
284674,Air,[],False
373879,One Piece: Adventure of Nebulandia,['Netflix'],True
245698,Pawn Sacrifice,[],False
283596,The Legend of Barney Thomson,[],False
283708,Far from Men,[],False
333596,Woodlawn,[],False
315465,The Boy and the Beast,[],False
370964,I Am Dragon,['Amazon Prime Video'],True
309299,Experimenter,['Amazon Prime Video'],True
348537,Spanish Affair 2,[],False
280391,Animal Kingdom: Let's Go Ape,[],False
271714,Love & Mercy,['Amazon Prime Video'],True
342917,Batman Unlimited: Monster Mayhem,[],False
256040,Bāhubali: The Beginning,[],False
363483,12 Gifts of Christmas,[],False
304372,The Perfect Guy,[],False
210860,Mortdecai,[],False
299551,The Atticus Institute,[],False
292040,Spooks: The Greater Good,[],False
367544,The Spirit of Christmas,[],False
292431,Love,[],False
335578,Land of Mine,[],False
359305,An Inspector Calls,[],False
333658,Seeds of Yesterday,[],False
362105,R.L. Stine's Monsterville: The Cabinet of Souls,[],False
351901,12 Rounds 3: Lockdown,['Amazon Prime Video'],True
192141,No Escape,['Netflix'],True
354251,Southbound,[],False
356486,Lumberjack Man,[],False
316322,Barbie in Princess Power,[],False
363889,The Funhouse Massacre,['Amazon Prime Video'],True
257091,Get Hard,[],False
360404,"Monster High: Boo York, Boo York",['Amazon Prime Video'],True
293771,Dead Rising: Watchtower,[],False
348060,Antigang,[],False
157843,Queen of the Desert,[],False
272693,The DUFF,['Hulu'],True
359790,Blackway,[],False
306952,Naomi and Ely's No Kiss List,[],False
308024,The Overnight,[],False
311539,A Christmas Horror Story,[],False
363093,The Tiger,['Amazon Prime Video'],True
351694,Monkey King: Hero Is Back,['Amazon Prime Video'],True
323661,Mune: Guardian of the Moon,[],False
312831,The Hallow,[],False
361745,Autumn Dreams,[],False
300654,Wildlike,['Amazon Prime Video'],True
325348,Hardcore Henry,['Amazon Prime Video'],True
300155,A Royal Night Out,[],False
300153,Life,['Amazon Prime Video'],True
356326,What We Become,[],False
361380,Barbie & Her Sisters in the Great Puppy Adventure,[],False
274479,Joy,[],False
279690,He Never Died,['Netflix'],True
285024,Heaven Knows What,[],False
323372,The Corpse of Anna Fritz,[],False
266294,Sisters,[],False
277558,Final Girl,[],False
370665,Dilwale,['Netflix'],True
201085,Crimson Peak,['Amazon Prime Video'],True
274109,Palm Trees in the Snow,[],False
364540,Girl Asleep,[],False
305638,The Shamer's Daughter,['Amazon Prime Video'],True
258363,Desierto,['Hulu'],True
360603,Crown for Christmas,[],False
336560,Lake Placid vs. Anaconda,[],False
308638,The D Train,[],False
354743,Lady Chatterley's Lover,[],False
301846,Howl,['Amazon Prime Video'],True
343795,90 Minutes in Heaven,[],False
360055,Riot,[],False
342878,One Wild Moment,[],False
309304,Grandma,[],False
364324,Chronicles of the Ghostly Tribe,['Amazon Prime Video'],True
250734,Far from the Madding Crowd,[],False
349158,My Little Pony: Equestria Girls - Friendship Games,[],False
314402,Dheepan,[],False
317744,Careful What You Wish For,[],False
321697,Steve Jobs,['Amazon Prime Video'],True
301728,Infini,['Amazon Prime Video'],True
299824,Mojin: The Lost Legend,['Amazon Prime Video'],True
361018,Akron,['Amazon Prime Video'],True
354110,Forsaken,['Amazon Prime Video'],True
320048,Ratter,[],False
264419,Huevos: Little Rooster's Egg-Cellent Adventure,[],False
321050,The Miracle,[],False
264999,Magic Mike XXL,[],False
382517,Open Season: Scared Silly,['Hulu'],True
301729,Terminus,['Amazon Prime Video'],True
306964,Tales of Halloween,['Amazon Prime Video'],True
311615,Smosh: The Movie,[],False
310135,Turbo Kid,['Amazon Prime Video'],True
361931,Ronaldo,[],False
307946,I Smile Back,['Amazon Prime Video'],True
365222,Ip Man 3,['Amazon Prime Video'],True
332340,Man Up,['Amazon Prime Video'],True
331576,SPL 2: A Time for Consequences,['Amazon Prime Video'],True
245906,She's Funny That Way,['Amazon Prime Video'],True
300666,Bravetown,['Amazon Prime Video'],True
318917,Look Who's Back,[],False
366644,The Guardian Brothers,[],False
363925,Operações Especiais,[],False
293970,The Final Girls,[],False
291549,Assassination,['Amazon Prime Video'],True
353686,Visions,[],False
256962,Little Boy,[],False
284514,Spy Time,[],False
317198,Bad Hair Day,[],False
295964,Burnt,['Netflix'],True
296100,The Night Before,[],False
362045,Bajirao Mastani,[],False
334354,Windstorm 2,['Amazon Prime Video'],True
232572,A Walk in the Woods,['Amazon Prime Video'],True
273153,Summertime,[],False
336804,Mustang,[],False
348892,Bajrangi Bhaijaan,[],False
301629,Addicted to Fresno,['Amazon Prime Video'],True
326284,Pound of Flesh,['Amazon Prime Video'],True
333377,Requiem for the American Dream,[],False
302960,Scooby-Doo! Moon Monster Madness,[],False
254172,Fathers and Daughters,[],False
316002,Accidental Love,['Amazon Prime Video'],True
346808,Momentum,['Amazon Prime Video'],True
320588,"Hello, My Name Is Doris",[],False
300168,Dragon Blade,['Amazon Prime Video'],True
332270,Battle for Sevastopol,['Amazon Prime Video'],True
182560,Dark Places,[],False
309887,Bad Asses on the Bayou,['Amazon Prime Video'],True
351964,The Escort,[],False
326215,Ooops! Noah Is Gone...,[],False
228203,"McFarland, USA",[],False
310569,The Second Mother,[],False
318224,Going Clear: Scientology and the Prison of Belief,['Netflix'],True
332704,Backtrack,['Amazon Prime Video'],True
228066,Victor Frankenstein,[],False
310568,The Summer of Sangaile,[],False
308457,Advantageous,"['Netflix', 'Amazon Prime Video']",True
327418,Batman Unlimited: Animal Instincts,[],False
363482,Once Upon A Holiday,[],False
291272,We Are Still Here,['Amazon Prime Video'],True
321494,The Man with the Iron Fists 2,[],False
333381,Return to Sender,[],False
372981,Marco Polo: One Hundred Eyes,['Netflix'],True
353610,The Condemned 2,['Amazon Prime Video'],True
336050,Son of Saul,[],False
341870,Predator: Dark Ages,[],False
331781,Amy,[],False
373558,Taylor Swift: The 1989 World Tour - Live,[],False
310137,Bound to Vengeance,[],False
354220,The Girl in the Photographs,['Amazon Prime Video'],True
331446,Sharknado 3: Oh Hell No!,['Amazon Prime Video'],True
253344,Some Kind of Beautiful,[],False
340357,April and the Extraordinary World,[],False
290637,Pay the Ghost,"['Amazon Prime Video', 'Hulu']",True
267970,Miss Hokusai,[],False
349176,Assassination Classroom,[],False
346489,A Country Wedding,[],False
307103,SK1,[],False
337876,Gabbar Is Back,['Netflix'],True
316042,Hyena Road,['Amazon Prime Video'],True
338729,The Beauty Inside,['Amazon Prime Video'],True
271736,The Program,['Amazon Prime Video'],True
359364,Human,[],False
266353,In My Dreams,[],False
339527,Solace,['Amazon Prime Video'],True
360994,Love at First Child,[],False
321751,A Perfect Day,[],False
230179,Big Game,[],False
364067,A Very Murray Christmas,['Netflix'],True
308027,"People, Places, Things",['Amazon Prime Video'],True
272548,Moonwalkers,[],False
280840,ma ma,[],False
336004,Heist,[],False
223485,Slow West,[],False
318044,"What Happened, Miss Simone?",['Netflix'],True
334376,Ghost in the Shell: The New Movie,[],False
320007,Victoria,[],False
315872,Mia madre,[],False
366018,A Christmas Melody,[],False
279144,"The Death of ""Superman Lives"": What Happened?",[],False
333674,Intruders,['Amazon Prime Video'],True
86828,Absolutely Anything,['Amazon Prime Video'],True
352161,The Clan,[],False
261392,American Ultra,['Amazon Prime Video'],True
352173,Drishyam,['Netflix'],True
358430,The New Kid,[],False
326425,Extraction,[],False
334304,Belle and Sebastian: The Adventure Continues,['Amazon Prime Video'],True
294741,The Falling,['Amazon Prime Video'],True
347945,Synchronicity,[],False
277546,The Runner,['Amazon Prime Video'],True
360203,Lost in the Sun,['Amazon Prime Video'],True
356987,Abandoned,['Amazon Prime Video'],True
239573,Unfinished Business,[],False
324308,Steve Jobs: The Man in the Machine,['Amazon Prime Video'],True
250124,The Diary of a Teenage Girl,[],False
290762,Miss You Already,['Amazon Prime Video'],True
157827,Louder Than Bombs,[],False
358895,Being Charlie,[],False
243938,Hot Tub Time Machine 2,[],False
330764,The Brand New Testament,[],False
295490,Digging for Fire,[],False
365717,The Audition,[],False
346646,Veteran,['Netflix'],True
321528,Batman vs. Robin,[],False
317952,Cartel Land,[],False
333348,Love the Coopers,[],False
228973,Backcountry,['Netflix'],True
323674,6 Years,['Netflix'],True
331836,Babysitting 2,[],False
312804,James White,['Amazon Prime Video'],True
339533,San Andreas Quake,[],False
351145,Retribution,[],False
335462,Wolf Warrior,[],False
362637,Opposites Attract,[],False
316715,The Eichmann Show,[],False
241257,Regression,[],False
300542,Queen of Earth,[],False
334527,Criminal Activities,[],False
243940,The Lazarus Effect,['Amazon Prime Video'],True
353989,Abzurdah,[],False
360638,The Student and Mister Henri,[],False
309581,Lila & Eve,['Amazon Prime Video'],True
362136,Prem Ratan Dhan Payo,[],False
307931,The Wolfpack,[],False
339145,The Girl in the Book,[],False
371492,Tomorrow,[],False
300792,Racing Extinction,['Hulu'],True
57876,Area 51,[],False
345468,Contracted: Phase II,[],False
266396,The Gunman,['Amazon Prime Video'],True
348674,A War,[],False
306482,Partisan,[],False
295592,Monkey Kingdom,[],False
300602,Capture the Flag,[],False
301325,#Horror,[],False
319337,13 Minutes,[],False
364137,All Three of Us,[],False
320302,Ever Been to the Moon?,[],False
339580,Real Murders: An Aurora Teagarden Mystery,[],False
